admin1Name,2.3.1,2.3.2,2.3.3,2.4.2,2.4.3,2.4.4,3.2.1
Arauca,14.923680230643756,1.6640025357648818,1.413705840346315,0.683067279247622,1.1960489408606634,2.9891177208787645,77.13037745225799
Casanare,14.428843072349126,0.14013907509362292,2.627250034919471,0.7292796556090585,1.7427588712183948,3.386904375576413,76.94482491523392
Meta,25.338377885495703,0.32830852017837653,1.1277494928752243,6.45572710591807,1.9561078585389016,4.964427199907735,59.829301937085994
Vichada,3.115945210518153,0.0376320800196511,0.04304766600520452,0.803776091626806,0.12304355211134996,0.7313614401452612,95.14519395957359
