CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-04-01 00:00,208.4,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-05-01 00:00,75.1,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-06-01 00:00,469.4,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-07-01 00:00,293.1,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-08-01 00:00,292.1,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-09-01 00:00,101.3,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-10-01 00:00,204,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-11-01 00:00,172.1,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1951-12-01 00:00,45.2,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-01-01 00:00,0,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-02-01 00:00,0,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-03-01 00:00,1.5,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-04-01 00:00,359.5,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-05-01 00:00,228,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-06-01 00:00,330.8,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-07-01 00:00,199.4,50,,900
37055010,AEROPUERTO SANTIAGO PÉREZ [37055010],7.0694444440,-70.73805556,128,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Arauca,Arauca,15/05/1950 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1952-08-01 00:00,145.2,50,,900
