CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-05-01 00:00,945,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-06-01 00:00,611,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-07-01 00:00,399,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-08-01 00:00,297,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-09-01 00:00,245,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-10-01 00:00,463,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-11-01 00:00,618,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1981-12-01 00:00,257,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-01-01 00:00,70,50,,900
35010020,ACACIAS [35010020],3.9946388890,-73.76558333,525,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Acacías,15/04/1961 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,1982-02-01 00:00,98,50,,900
